,影片名,评论内容,评论人,推荐星数,有用数
82,河东狮吼,古天乐演喜剧实在可以说是一种灾难，特别是当他极力模仿周星驰的时候。很多人将此片奉为经典，原谅我只看出了那一身的烂片基因。,白发生,较差,1
83,河东狮吼,重新看了一遍。张柏芝真的是颜值巅峰啊。360度无死角。fbb完全被比下去。剧情颠三倒四，完全为男女主角看.（真的不是仙剑1制作团队吗？配乐，配乐都好类似啊,Moonlight Bae,还行,1
84,河东狮吼,"从现在开始，你只许疼我一个人，要宠我，不能骗我，答应我的每一件事情都要做到，对我讲的每一句话都要真心，不许欺负我，骂我，要相信我。别人欺负我，你 要在第一时间出来帮我,我开心呢，你要陪着我开心，我不开心呢，你要哄我开心。永远绝的我是最漂亮的，梦里面也要见到我，在你的心里面只有我……",八月四日,还行,0
85,河东狮吼,来来 我是一个香蕉 蕉 蕉 蕉蕉 蕉 蕉 蕉 蕉 蕉蕉 蕉 蕉,poisson,推荐,0
86,河东狮吼,从现在开始，你只许疼我一个人，要宠我，不能骗我，答应我的每一件事都要做到，对我讲的每一句话都要真心，不许欺负我，骂我，要相信我，别人欺负我，你要第一时间出来帮我，我开心了，你就要陪着我开心，我不开心了，你就要哄我开心，永远都要觉得我最漂亮的……这段台词太经典了，张柏芝真好看,兔子没棱角,推荐,8
87,河东狮吼,还是有些经典镜头的，对这种电影不用要求太高,追忆,还行,0
88,河东狮吼,我又看了一遍，然后回忆了一下大概是第10遍了，可是还是不厌倦，一个人背两个人的债，为你挡的情劫，为你伤的心。红衣的你美得让人心碎，美得刻到了骨子里，这个活在我心里。,不是假发是桂姬,推荐,0
89,河东狮吼,老婆，这部电影也是很久很久之前就看过的撒，嗯啊，老婆，抱抱吧，想你了，嗯，老婆，虽然大家评分不高，可是我觉得所有人都对那段对白印象深刻，而且还能说上几句，就好像大话西游里面的那段话一样，呼呼，老婆，你对我说吧，好不好？老婆，我想你了……,此间丨大宝,推荐,0
90,河东狮吼,"从现在开始，你只许对我一个人好； 要宠我，不能骗我； 答应我的每一件事情，你都要做到； 对我讲的每一句话都要是真心。 不许骗我、骂我，要关心我； 别人欺负我时，你要在第一时间出来帮我； 我开心时，你要陪我开心； 
我不开心时，你要哄我开心
永远都要觉得我是最漂亮的",左左北,2012/5/26 3:00,0
91,河东狮吼,从现在开始，你只许疼我一个，要宠我不许骗我，答应我的每一件事情都要做到，对我讲的每一句话都要真心，不许欺负我骂我，要相信我，别人欺负我，你要在第一时间出来帮我，我开心呢，你要陪着我开心，我不开心呢，你就要哄我开心，永远觉得我是最漂亮的，梦里面也要见到我，在你的心里只有我。,翻牙膏。,还行,0
92,河东狮吼,张柏芝好美啊，很搞笑，小的时候看的了。,柠檬海盐,推荐,3
93,河东狮吼,"从现在开始，你只许对我一个人好； 
要宠我，不能骗我； 
答应我的每一件事情，你都要做到； 
对我讲的每一句话都要是真心。 
不许骗我、骂我，要关心我； 
别人欺负我时，你要在第一时间出来帮我； 
我开心时，你要陪我开心； 
我不开心时，你要哄我开心； 
永远都要觉得我是最漂亮…",辣椒奶奶,推荐,0
94,河东狮吼,从现在开始，你只许疼我一个人，要宠我，不能骗我，答应我的每一件事都要做到，对我讲的每一句话都要真心，不许欺负我，骂我，要相信我，别人欺负我，你要第一时间出来帮我，我开心了，你就要陪着我开心，我不开心了，你就要哄我开心，永远都要觉得我最漂亮的，梦里也要见到我，在你的心里面只有我，就,然之,推荐,0
95,河东狮吼,初中看的时候真的受过感动（为张柏芝巅峰时期的颜加一星 哭的那一段一直到现在都觉得很惊艳,Sylvieee,推荐,8
96,河东狮吼,"也就那么回事,很轻松的喜剧。",经纬万端,还行,0
97,河东狮吼,从现在开始，你只许疼我一个人，要宠我，不能骗我，答应我的每一件事情都要做到，对我讲的每一句话都要真心，不许欺负我，骂我，要相信我，别人欺负我你要在第一时间出来帮我，我开心呢你就要陪着我开心，我不开心呢你就要哄我开心，永远都要觉得我是最漂亮的，梦里面也要见到我，在你的心里面只有我！,莲见。,推荐,0
98,河东狮吼,纯属娱乐....当初的张柏芝是多么小巧玲珑啊，当初的古天乐是多么风流倜傥啊~现在的张柏芝能不能不去演什么无价之宝啊，掉价！现在的古天乐能不能不去演什么神奇侠侣啊，雷人！,子皿与舟,较差,1
99,河东狮吼,那个来来，我是一个菠菜让我要吐血了，搬到杭州新家后看的第一部电影，当时坐在大沙发上，真是爽,菲布理佐,还行,0
100,河东狮吼,范冰冰怎么老演这种角色。那谁说的，刚过门的媳妇和刚出生的婴儿一样，欠管教。,阿sue‖半闭关,还行,1
101,河东狮吼,当年的张柏芝真是漂亮，气场非凡，完灭范冰冰。若是能注重剧情方面的逻辑完善，这部电影就完美了。,慕容白,力荐,0
102,河东狮吼,"音樂都很好聽，演員都喜歡。
看時哭得厲害，完全忘了一開始笑得那么起勁的說。
范冰冰那個角色完全可以不用出現＝ ＝＋",narcissus,力荐,0
103,河东狮吼,一块玉摔在板砖上没碎，两个人就拿了两半的板砖当信物。这段搞笑的我喜欢,池鱼沐水,还行,0
104,河东狮吼,"呵呵~这个不错。。。映像中~
我家有只河东狮~
还有那首歌~超级火的！~",听琴思凡,推荐,0
105,河东狮吼,老婆，从现在开始，我只疼你一个，宠你，不会骗你，答应你的每一件事情我都会做到，对你讲的每一句话都是真话，不欺负你，不骂你，相信你，有人欺负你，我第一时间出来帮你，你开心的时候我会陪着你开心，你不开心我也会哄着你开心，永远觉得你最漂亮，做梦也会梦见你，在我的心里只有你，就这样。,暗。,还行,0
106,河东狮吼,从现在开始，你只许疼我一个人，要宠我，不能骗我，答应我的每一件事都要做到，对我讲的每一句话都要真心，不许欺负我，骂我，要相信我，别人欺负我，你要第一时间出来帮我，我开心了，你就要陪着我开心，我不开心了，你就要哄我开心，永远都要觉得我最漂亮的，梦里也要见到我，在你的心里面只有我,末流,还行,1
107,河东狮吼,从现在开始，你只许疼我一个人，要宠我，不能骗我，答应我的每一件事都要做到，对我讲的每一句话都要真心，不许欺负我，骂我，要相信我，别人欺负我，你要第一时间出来帮我，我开心了，你就要陪着我开心，我不开心了，你就要哄我开心，永远都要觉得我最漂亮的，梦里也要见到我，在你的心里面只有我,会会,推荐,0
