,影片名,评论内容,评论人,推荐星数,有用数
57,超时空同居,"这篇影评可能有剧透

                        最近又开始流行土味情话 于是去看了超时空同居 丫丫真的很美 雷佳音很逗 两位演技也很棒 这不是一部传统的爱情喜剧片 有虚构的成分 这部片子也反应了在不同的年代 年轻人都有着自己的烦恼 也有着自己憧憬 也有着自己的脆弱 印象最深的应该是在饭店那段吧 真的太逗了 雷佳音演得...

                        ?(展开)",Becky,推荐,45
58,超时空同居,"这篇影评可能有剧透

                        看完影片看了下手机，5月20日。没错，单身的我在520我看了一本爱情片。先为剧情的设计打个5星好评。  之前看过类似一本时空类型爱情片是新海诚的《你的名字》。这部《超时空同居》比起《你的名字》来说，在情感上更“接地气”一点，如果说《你的名字》是维也纳金色大厅的交响乐...

                        ?(展开)",希希,力荐,2
59,超时空同居,"超时空同居，比想象好很多，惊喜不断，但开场二十分钟后就感觉有摊子铺开过大的问题，果然后半程不够充分，太赶，应该留给浪漫更多时间，至少需要加长十五到二十分钟，才能令观众恋恋不舍，对恋人分离的痛切感同身受。 时空故事始终很难解决的问题是记忆即自我，到临近结尾处，...

                        ?(展开)",格里高尔,推荐,1
60,超时空同居,"这篇影评可能有剧透

                        时空交错的穿越构思，在电影《超时空同居》中却并没有太多同类国产电影令人反感的浮夸之笔，相反电影透过两个身处不同时空男女的意外邂逅，既勾勒出了令人忍俊不禁的笑点，同样一份回归初心的纯爱内核，也使电影在时空逻辑欠佳的诟病下仍旧能打动人心。 1999年郁郁不得志的雷佳...

                        ?(展开)",长安,推荐,104
61,超时空同居,"这篇影评可能有剧透

                        电影《超时空同居》讲述的是，一个想骗钱反被骗的2018年失意女青年谷小焦，一个竭尽全力拉投资却卷进害老板事件的1999年陆鸣，一觉醒来时空发生重叠两人睡在一张床上，更惊喜的是两人通过自己的房门可以将对方带到自己的年代，从而引发一系列有意思的故事。《超时空同居》这次...

                        ?(展开)",吉静,推荐,28
62,超时空同居,"这篇影评可能有剧透

                        1 佟丽娅像水。 看似柔软，实则有力。重要的是，她无法被一个标准所收容。 在器皿中看她，她静婉如初； 于长河中看她，她笃定、坚持、有方向； 换到了汪洋大海之中，她又呈现以惊人的力量。 她跳脱于一种模式，自由流动，液态生存，谁都无法绑架，谁也不能控制。 这一点我在采...

                        ?(展开)",周冲,推荐,3
63,超时空同居,"这篇影评可能有剧透

                        佟丽娅终于“野”了 1 佟丽娅像水。 看似柔软，实则有力。重要的是，她无法被一个标准所收容。 在器皿中看她，她静婉如初； 于长河中看她，她笃定、坚持、有方向； 换到了汪洋大海之中，她又呈现以惊人的力量。 她跳脱于一种模式，自由流动，液态生存，谁都无法绑架，谁也不能...

                        ?(展开)",周冲,推荐,5
64,超时空同居,"现在网络上熟悉雷佳音是不是姐夫的称号火起来，还是那个吹雪的动图引起你的注意。从此观众印象似乎觉得他自带喜剧笑点，然而看他以前演的电视剧，有真正演过幽默搞笑剧吗，似乎并没有，应该说不多吧。自从去年姐夫称号蔓延后，他似乎跟喜剧有千丝万缕的关系。从吹雪的油腻表情...

                        ?(展开)",青年人电影协会,推荐,37
65,超时空同居,"Clearly, the writer-director Su Lun knows nothing about filmmaking, and just contrives this coincidental nobody-knows-what chaos. You can hardly distinguish the real and the fantastical, or tell whether fantasy changes reality. The viewers are completely wr...

                        ?(展开)",Messi,很差,3
66,超时空同居,"这篇影评可能有剧透

                        1.首先感谢雷佳音同志奉献的绝佳演技，不同时空的不同成长轨迹的人果然就是两个人吧。佟丽娅真的好美貌！哭戏动人，“老娘天下最美！”是是是！丫丫你最美啦！丫丫的哭戏也好美，每次都有不同的层次感觉，动人。 2. 开头墙没了的那段，笑死我了，笑出眼泪了，节奏也很快，体现...

                        ?(展开)",贱贱,推荐,41
