,影片名,评论内容,评论人,推荐星数,有用数
27,荒野猎人,"这篇影评可能有剧透

                        这是一部让你心脏揪紧、呼吸急促却又哭不出来的电影。这是一部让你感受复杂人性、求生执念的电影。那些杀戮的场面，无论是杀人还是杀动物，并非只是引发生理上的不适，而是它们紧紧和情感相连，让你体会到掺杂着狠毒的无奈、凝结着深爱的仇恨。它们触动了心灵深处的某些细弦，...

                        ?(展开)",莫里幽白,推荐,16
28,荒野猎人,"这篇影评可能有剧透

                        之前看完片子就对其中的美景赞不绝口，还跟老公打赌绝对是怀俄明风光。为了求证去Google了一下，结果我错了。恩， 我应该更正一下，绝对的落基山脉风光。  片子是真实故事改编，这点大家都知道。故事发生在美国South Dakota，真实的Huge Glass并没有一个土著儿子。但他真的是被...

                        ?(展开)",影小小,推荐,33
29,荒野猎人,"被绝妙的摄影手法和美丽的冰原、雪山、密林、陡瀑所吸引，并 且多处场景血腥刺激得让我怀疑是真是假、究竟是用什么方式拍摄出来的。比如，小李被巨熊蹂躏的场景。我跟同行的小伙伴一直就这只巨熊同学到底是真是假的问 题争论不休，后来看到有篇文章专门解析了这段拍摄细节——...

                        ?(展开)",鸥怩,推荐,11
30,荒野猎人,"这篇影评可能有剧透

                               我想大部分中国人就像很多美国人不了解中国的历史一样不了解美国历史，所以看不太明白这部影片这个故事的由来，我就是其中一员。              这是一个发生在历史大环境下的小故事，没有唧唧歪歪的表达父子间的情感，却让观影的我深深的感受到了父子间的爱。儿子死后被...

                        ?(展开)",泥土的微笑,力荐,23
31,荒野猎人,"《荒野猎人》有关的新科影帝小李，两连庄的最佳导演伊纳里图，三连庄的最佳摄影卢贝兹基等奥斯卡话题，前一段时间已经说的太多了，本文一概不提了，就是找个自己喜欢的角度打开脑洞好好聊聊电影，谈谈我从这部电影中看到了什么。 先说两点与电影有关的背景信息——   1、尽管或...

                        ?(展开)",冯小强,推荐,12
32,荒野猎人,"电影主要是镜头语言的艺术，单就这个层面而言，The Revenant是成功的。 广袤的洛基山脉敦朴而凝重。影片初始，就仿佛打开一个宏大叙事的卷轴，广角和全景镜头下黑松与白雪凛然对峙。突然，一支利箭钻破结冰的空气，几乎可以在屏幕前嗅到那股寒冷的血腥。  冈萨雷斯应该是个懂得...

                        ?(展开)",leo,推荐,27
33,荒野猎人,"不止一人在评价这部电影时提到科恩兄弟的《大地惊雷》，言下之意是同样作为复仇的故事，《荒野猎人》是望尘莫及的。但是看完《大地惊雷》之后，我很失望，我觉得不管是放在科恩兄弟的作品里，还是整个西部片的背景下，《大地惊雷》都显得很平庸……所以就忍不住想为《荒野猎人...

                        ?(展开)",远子,推荐,10
34,荒野猎人,"在看《荒野猎人》的时候，满脑子都是里尔克的诗。 “艰难的生活永无止境，但因此，生长也无止境。”  没错，最好是冬天，在大地一片白茫茫的时候，在雾气茫茫冰凌冷冽的时候，在寂静无声光秃秃的森林里，砰的一声，打到属于你的猎物。多么原始的人类的本能——狩猎，猎杀与被杀...

                        ?(展开)",暖言巷陌,力荐,25
35,荒野猎人,"影片中塑造了菲茨杰拉德和格拉斯两个截然对立的人物。他们是故事中的矛盾双方，又像是人性的两张面孔。 菲茨杰拉德是人性中的懦弱一面。这懦弱表现在他对欲望和恐惧的无限屈服。 他带着并不奢侈的欲望来到美洲──赚一笔钱，回家买一块地，为自己养老。但是，仅仅就是这个欲望...

                        ?(展开)",似水年华,推荐,63
36,荒野猎人,"这篇影评可能有剧透

                        这部电影带给我的震撼，除却影片制作的精良、画面的绝美、小李子演技的精湛，更多的是对人与自然、人与人、人与信仰的思考。人类文明的进步，是用太多东西换取的。然而，土地、牲畜、亲情、朋友、信义等等这些的失去，换来的真是进步吗？即使这些都失去，真能换得来进步吗？“...

                        ?(展开)",better me,还行,6
