,影片名,评论内容,评论人,推荐星数,有用数
45,超时空同居,今年看过的最流畅的商业爱情喜剧。从没见过大银幕娇俏可人的佟丽娅，一口一句喊着「老娘最美」实在是太有真实的生命活力，雷佳音一哭全场逗笑。在面包还是爱情的选择框架下，超时空的设定格外戏剧化，俩人太有火花了，细节做的很扎实。爱啊，就是甘之如饴为你改变人生。,山水烟花,推荐,43
46,超时空同居,搞笑成分还是挺多的，也挺让人捧腹的，最主要的是不尴尬！,从未知道你最好,还行,43
47,超时空同居,喜欢这个类型，剧情真不错，丫丫真好看,已注销,推荐,33
48,超时空同居,剧情挺搞笑的，后半段有点崩，雷佳音和佟丽娅的组合很有新鲜感。,Emily,还行,39
49,超时空同居,这片儿的主演雷佳音和佟丽娅，有种迷之和谐的CP感，演得真的很好玩。看的过程中，电影那种轻松没负担的感觉，就像刚学会谈恋爱一样。有点笨，想法简单，但是带着丝丝的甜，跟初恋似的。可能感情的事情，就是没那么复杂。也许我们喜欢的，终究是简简单单会在你身边陪伴的那个人。,小鱼儿,推荐,37
50,超时空同居,小清新 丫丫很养眼,槑槑,还行,19
51,超时空同居,还挺不错的，虽然两人没有很强的cp感，但还是有演技的，笑点也挺多的,北以安,推荐,27
52,超时空同居,还行，但没有很感动,Blue Monday,较差,15
53,超时空同居,挺好看的，雷佳音就是不一样，演绎太多笑点,我要加油,还行,33
54,超时空同居,佟丽娅越来越美了，和雷佳音也蛮搭的，故事不错。,三枝夕夏,还行,33
55,超时空同居,这次用的穿越梗挺新奇的，雷佳音和佟丽娅的搭配倒还新鲜。,吉静,推荐,16
56,超时空同居,又笑又哭，真的感人,好姑娘是春秋呀,还行,15
57,超时空同居,雷佳音和佟丽娅这对CP，意外的让我觉得很配。,Penina,推荐,32
58,超时空同居,丫丫美的,Czl,还行,30
59,超时空同居,国产爱情片能做到这份上也算不错了，爱情是面，幽默是佐料，好吃。,新桥妖妖,还行,9
60,超时空同居,超出预期，既是好看的软科幻片，又是好看的爱情片，非常难得。假如我遇到这样的事，现在的我很可能不会爱19年后的他，正如现在的他也很可能不会爱19年后的我，衰老财富是一方面，关键是19年中遇到的选择太多了，正是人生中无数个岔路口的选择，才构成了每个时空独一无二的我们。,怀璧不予,推荐,34
61,超时空同居,爱情部分火花基本√ ，类型混搭（奇幻悬疑）部分山寨借鉴不少，格局、逻辑、巧合bug都很成问题。日常的奇观化选择了最千篇一律的特效。导演非常迷影...用令人摸不着头脑的方式致敬了一夜风流、盗梦空间、甜蜜蜜、断背山、隔世情缘等一堆。幸好雷佳音一如既往的稳，全靠他撑。,徐若风,还行,10
62,超时空同居,有笑点有泪点，影片节奏把握的也很好,爱吃猫的鱼?,推荐,12
63,超时空同居,佟丽娅和雷佳音的组合意外的CP感很不错。雷佳音丧萌丧萌超可爱！作为一部以超时空为题材的爱情电影，双重穿越，通过那个任意门可以来去男女主人公在的时间，逻辑还算通顺，剧情设置有惊喜，有些情节是对一些经典爱情片的致敬，整体有笑有泪能够入戏。,lilyzhou的花园,还行,45
64,超时空同居,优点是三观正，小职员的遭遇触及现实，雷佳音亦邪亦痞。佟丽娅的表现就差点，不过谁让“老娘天下最美”呢？看着还是挺舒服的一对。不过剧本里毛毛糙糙的地方真是太多了，有些设定也没用到尽。,风间隼,还行,15
65,超时空同居,随时担心雷佳音肥硕的头会颤动着溢出屏幕来哈哈哈。,不良生,还行,13
66,超时空同居,很甜很有趣很可爱啊!女主美男主萌!出乎意料啊!,小甜橘,还行,8
67,超时空同居,意外的惊喜，很甜且不尬。非常合格的国产爱情喜剧。两位主演十分拉好感，尤其是雷佳音，耷拉眼暖男，自然不油腻。里面的台词，细节都设计得不落俗套。如果运气好的话，可以爆一下。,毛香菇,推荐,13
