,影片名,评论内容,评论人,推荐星数,有用数
33,人狗奇缘,"不难看出心意是一只训练“过分”有素的狗狗 虽然有些情节有些刻意 但我还是哭得稀里哗啦  韩国人拍的感人狗狗电影 有些做作 过分煽情 为了表现感人而去故意安排一些夸张的情节 非要用邪恶势力的对比来表现狗狗的忠诚与勇敢么？ 这可能是跟日本拍的狗狗电影的最大区别  往往 感...

                        ?(展开)",Amber Чжан,推荐,
34,人狗奇缘,"亲情。。。 + 可爱的狗狗。。。 + 情节 + 感动 + 半卷纸巾 + 一大堆眼泪 + 淅沥哗啦 = 眼睛肿了。。。。 

                        ?(展开)",Sophia,力荐,1
35,人狗奇缘,"这篇影评可能有剧透

                        看完这本电影，眼睛已经哭肿了，很久没有看电影哭成这样了...   很怀念电影的开头部分，小心意和两个小主人快乐的生活在一起，三个小伙伴相互依靠，相互照顾，虽然辛苦，却很快乐，和后面的日子比起来，那段时间更加显得弥足珍贵。   之后妹妹的意外死亡，灿伊伤心欲决，把所有...

                        ?(展开)",浅浅梦。,力荐,
36,人狗奇缘,"一开始刚刚看到影片名，我以为是一部关于“轮回，转世，投胎”之类的电影，再具体一点就是和以前看的《开心鬼上错身》应该是同一类型的，我推测剧情的发展应该是以其中的狗死掉，来推动剧情的发展。后来看完之后，发现我错了。 看完这部影片之后，我唯一也是非常想写一些关于亲...

                        ?(展开)",碧海蓝天,推荐,
37,人狗奇缘,"她怕黑，跟我一样。 她洗头发的时候都不闭眼睛，说闭眼睛，黑暗，就只有自己一个人了，汉把她的书包存在釜山的时候，都把手电筒打开了。 她给甜心背书包，一起在站牌那等汉回来，看到汉就开始哭，她说，虽然怕黑，但是有甜心会好一点，汉背着她，身边甜心跟着，很美好的画面，...

                        ?(展开)",懒。,力荐,
38,人狗奇缘,"以狗为主题的电影。原来上帝创造的一切事物都是有灵性的。不要把那些看似弱小或凶狠的动物说的一无是处，有时人类才是最绝情凶残的动物。关于狗的电影国内外拍摄的很多，像中国的《卡拉是条狗》《那人那山那狗》，国外的《导盲犬小Q》《忠犬八公》《我与狗狗的十个约定》等等…...

                        ?(展开)",八月,还行,
39,人狗奇缘,"心心只是一只狗，灿伊怎么能苛求它那么多？ 就算真的把苏伊的死归结到它身上，可是，看它长途跋涉追到釜山，就不能原谅它吗？ 直到剧终，直到现在，我还是哭得不能自已。 怎么可以这样对待和你生活了那么久的它？ 看到心心拉着他们在冰上滑行，我会觉得心痛。单纯的心心，只要...

                        ?(展开)",啊娴行行行,力荐,
40,人狗奇缘,"都批评小主人得不是. 其实如果是你们得亲人 .因为狗狗死去. 也不可能随便释怀. 可能是因为自己也养狗狗. 哭了好几次.

                        ?(展开)",vali,力荐,
41,人狗奇缘,"我看这个电影是在家跟家人一起看的,因为朋友介绍时说非常感动,所以我们都有心里准备了。但是我没料到的是竟然电影放映还没到中间我们就哭得不像人形了~泪水不停地为那两张天真可爱的人流着,真的有点像平时语文作文用的那个成语“川流不息”。在电影里我真的很为有一个像灿伊这...

                        ?(展开)",?差太遠,力荐,
42,人狗奇缘,"在说出这部电影出品国的时候，肯定有人会以为这又是一部日本影片，的确，在潜意识里，好像只有日本拍摄了许多有名的狗狗影片。如赚足了人们一公升眼泪的《导盲犬小Q》，以爱护动物，热爱生活，来关注家人的《我和狗狗的十个约定》，日本人总是能以狗狗为主角隐射出当今社会所关...

                        ?(展开)",无缺妈咪,推荐,
43,人狗奇缘,"看到心心死的时候，还是哭了。  看完心情很复杂，为什么狗总是可以这样默默地付出，总是这样的忠心，为什么。。。  这个剧情让我想起了宫崎骏的《萤火虫之墓》也是兄妹流浪街头。

                        ?(展开)",AQU,力荐,
44,人狗奇缘,"这篇影评可能有剧透

                           1年前就下了这部片子，静静说她不看，不找难受。我也就忍了。      前两天从老徐那儿切了一堆片子，里面就有这张。今天早早结束了工作，下午睡了2个小时，就为了有精神好好哭这一鼻子。真的很难过！建议爱狗的亲们不要看了，不爱狗的人也别看了，真希望生活在我们身边的狗狗...

                        ?(展开)",仙手姑姑,力荐,
45,人狗奇缘,"如果可以，编剧可不可以让妹妹活着，心意可不可以不死。 可这个残酷的剧情还是夺走了我的期望。小嘴胖嘟嘟的小伊死了，我真爱这个小孩啊，连她尿床后霸道地朝哥哥哭闹我都那么喜欢。她问，哥哥，隔壁的大婶说我们很可怜。我们可怜吗？微笑懂事的灿伊笑着告诉妹妹，我们三个快乐...

                        ?(展开)",既。生,推荐,
46,人狗奇缘,"因为海报上的心心很像我的狗，所以才看的的这部电影。在电影的末尾有些催泪的镜头，更因为对象是单纯的狗狗，而平添了几分感动。

                        ?(展开)",巴巴,还行,
47,人狗奇缘,"因离弃而心碎,因忠贞而感动  以心为量度,寸量我们生活与感动的距离 过程蜿蜒而曲折 我们感动且唏嘘  我多希望也有一只如此忠贞的小狗啊 但是我却更宁愿拥有我亲爱的家人 免我流离失所,免我受尽欺凌  我为生活而哭泣,为感动而泪流  影片中弥漫着这么一种气氛: 全世界都离弃了你,...

                        ?(展开)",繁华的废墟:橘,力荐,
48,人狗奇缘,"我一直很好奇，像这类题材的电影，导演是如何驾驭动物的表演能力，又或许是动物如何操纵着导演的运作。  这明显不是一只狗在演，是几只狗。它懂韩语，它吃面包，它还会勾手指。这已经超越了我对于一支狗的认识，因此被它感动得泪流满面，哭得我是一塌糊涂，泣不成声，声泪俱下...

                        ?(展开)",DC,力荐,
49,人狗奇缘,"真的哭的很厉害。。。为的是狗狗，也为的是小主人和狗狗之间的情意。 一直都很喜欢狗狗，觉得他们就是人，只不过是以另一种姿态活着的人。 偶家也养了两只小狗，虽然它们不会说话，但是它的眼睛它的动作也都是在对你表达着它的感情。 是啊，狗狗是很通人性的。希望这个世界上爱...

                        ?(展开)",Mini48,力荐,
50,人狗奇缘,"写于 2012年11月10日 关于人和狗狗的故事不是第一次看，但这部2007年出品的电影确是韩国首部以狗为主题的电影，首条演艺犬也由此诞生。“兄妹”大概是韩国最爱用的主角了，并非得演得接近爱情的感觉。一对从小相依为命寄人篱下的兄妹，哥哥有着同龄人完全不具备的责任心和承受...

                        ?(展开)",信宿,力荐,
51,人狗奇缘,"我把这篇送给一个人，一个对我来说很重要的人，我希望他看到这个文，他会很开心。这一切，只为博君一笑。 每个人活在这个世界上，相遇，就称作为缘份。缘是天定，份是人为。也许一次擦肩，就会错过一段美好的姻缘。也许在茫茫人海里，缘分一直存在着。这个片子是你发给我的，我...

                        ?(展开)",小个子阿楠,力荐,
52,人狗奇缘,"整部影片剧情和小演员们的表演值得肯定的，狗狗真的把我感动到了，在公车上对着已逝的小主人奋力吼叫，多希望就是妹妹啊，小妹妹真的很可爱，不过小妹妹的结局有点扯啊，就这么死了，我就想问为什么那个大人抱住哥哥，而不想办法救妹妹？ 哥哥真的太可怜了，被家人亲戚抛弃独自...

                        ?(展开)",我可以的吗,推荐,
