,影片名,评论内容,评论人,推荐星数,有用数
26,现在去见你,"现在很后悔在上星期闲的发慌去看了《后来的我们》，这样的故事实在值不回票价。 这样的疼痛青春电影层出不穷，我时常在想为什么还是有那么多人去看（我真的是闲的发慌），个人认为这些电影还是能打动很多觉得自己也跟里面人的经历或者想法有共鸣的人。是啊，这些电影里自己作的...

                        ?(展开)",还有一盏灯,力荐,3
27,现在去见你,"导演: 李章焄 编剧: 李章焄 / 姜秀贞 / 市川拓司 主演: 苏志燮 / 孙艺珍 / 金智焕 / 金贤秀 / 李有镇 / 更多... 类型: 剧情 / 爱情 / 奇幻 制片国家/地区: 韩国 《现在去见你》经典台词：我自己迷上了你。 《现在去见你》经典台词：最终，谁更喜欢谁，就会搭讪的。 《现在去见...

                        ?(展开)",电影经典台词,推荐,4
28,现在去见你,"最后一个镜头 儿子20岁 他也白了发  可还是守在那一方天地   还是孑身一人 这一刻 我感动的要哭  这才是爱情本来的模样  不会因为她的逝去轻易再爱上另一个人 但是因为她的爱  他剖析了自己  战胜了自己   在以后的生活得到了满足 女主人的雨季归来  我的心疼了一下  一定会有...

                        ?(展开)",LinLin,力荐,9
29,现在去见你,"这篇影评可能有剧透

                        “尽管已提前知晓人生，以及它的走向，我依然无所畏惧，并且会珍惜每一分钟。” 这是一句答案。 如果，我把这篇文章的结尾放在开头。 你，还愿意看么？ Chapter 1 “从能记事起，我就总是对天上的星星着迷，可你知道什么让我最惊喜吗？并不是遇见他们，而是遇见你。” 雨天的小...

                        ?(展开)",猫视,推荐,6
30,现在去见你,"这篇影评可能有剧透

                        要是没有离别和重逢 要是不敢承担欢愉和悲痛， 灵魂还有什么意义， 还叫什么人生？ ——舒婷《赠别》 对于这部浸润心扉和灵魂的《现在去见你》，本来我是不愿意编纂一些溢美之词去评价的，因为我觉得赞叹和感动都纯属多余，人们跟这样一部电影的互动应该只可意会不可言传。 然...

                        ?(展开)",慕慕文艺食堂,力荐,5
31,现在去见你,"想起初恋的时候，羞涩胆怯笨拙的自己，很多感情就这样一点一点的错过了。 还好，剧中的他们在一起了，面对别离也好，死亡也好，总归在一起了。 当我们越来越不信任爱情，越来越不相信纯爱，想想小时候的自己，那样奋不顾身地爱着一个人，那么蠢的做了一些别人不知道的事，虽然...

                        ?(展开)",圈筱米,力荐,5
32,现在去见你,"看完整部影片，并没有像以前看完悲剧电影时那种沉重的心情，生活化细节拍的不错，成功的笑点做铺垫也帮泪点加了力，反转不仅点题还提升了影片的观感，埋的伏笔也算交代的合格，第一次觉得感动是女主从首尔回到那个家乡，看到结尾才发现这里的设置真是导演的独具匠心。这是爱情...

                        ?(展开)",冰心,还行,9
33,现在去见你,"这篇影评可能有剧透

                        有的人，从来不需要想起，却一直盈然心底…… 如果你经历过生离，你就会理解志浩终于鼓起勇气却又小心翼翼的诉说着那么多的“我很会”，因为那是我和你许下的约定。 如果你经历过死别，你就会理解宇振挣扎着赶来努力想要保持微笑却又满含泪水的无声告别，因为有不尽的话想要对...

                        ?(展开)",一株雪,力荐,8
34,现在去见你,"这篇影评可能有剧透

                        最近《经常请吃饭的漂亮姐姐》热播，孙艺珍再次回归公众的视野。大学课堂上老师给我们放了《假如爱有天意》，那是第一次知道这个笑起来如此干净、哭起来如此动人的演员叫孙艺珍。 《假如爱有天意》十足按照“缘分天注定”的套路去讲故事，时至今日回想起来还能感受到电影中那种...

                        ?(展开)",莉莉春,推荐,2
35,现在去见你,"这篇影评可能有剧透

                        同样是车祸、癌症、失忆、穿越，为什么中国的很多电影拍出来是狗血，韩国拍出来就是煽情？ 第一，演技加分。 演技的自然不浮夸，很大程度上稀释了狗血元素，从而带观众走进这个故事，相信这个童话。 第二，真实可感的细节是根本。 国内很多电影，只有元素的堆集，只有悬空虚假...

                        ?(展开)",Rs,力荐,2
36,现在去见你,"这篇影评可能有剧透

                        如果可以穿越到8年后 了解自己的未来 你会怎么做选择。韩剧有三宝：车祸 癌症 治不好，但这部电影里三宝却搭的刚刚好，穿越到8年后的女主，看见自己因病去世留下最爱丈夫和儿子的未来，死后回到现实，还是选择不顾一切奔向男主。“请等等我，我现在就来”，不是明天，不是以后...

                        ?(展开)",去皮红薯真好吃,力荐,
37,现在去见你,"这篇影评可能有剧透

                        第一眼看到是冲着苏志變来看，其实准确的是冲着“朴哲雄”长大后不看韩剧小时候也没怎么看过，所以对韩剧没什么印象只有这一位。 一开始好像是个童话故事，全程围绕，前半部一家人的生活充满笑点，哈哈尤其是电影院像牵手却牵到了后排大叔的赤脚哈哈哈爆点。 后半部分开始讲述...

                        ?(展开)",宁如尘FlowEr,力荐,
