,影片名,评论内容,评论人,推荐星数,有用数
50,亲爱的,"黄渤的演技一如既往的好，一个好的剧本好的班底会催生好的表演，对手演员真是太重要了，一千零一次求婚时黄渤也演农民工，印象不深刻，风头都被林志玲抢走了，这次演的农民工非常好，把一个父亲丢失孩子后的各种心态表现的淋漓尽致，看后很容易引发共鸣，孩子丢失是所有家庭...

                        ?(展开)",定都峰定都阁,推荐,18
51,亲爱的,"这篇影评可能有剧透

                         连续两年，陈可辛用两部及其本土化的电影深深戳中了全国人民的各种点。纵观陈可辛作为导演的历程，这样高产的节奏上一次出现还是在[金枝玉叶]和[甜蜜蜜]时期。这些年他作为导演，在内地只相继放出了三部大作，[武侠]、[中国合伙人]以及[亲爱的]。[武侠]之时，他用一个汤唯勾勒...

                        ?(展开)",德小科,力荐,20
52,亲爱的,"《亲爱的》是一部很有内涵的电影，它不仅仅是一部苦情催泪片，有些悲，不一定让人落泪，但那种沉重会直戳心灵；有些希望，不一定让人开怀大笑，但总会有一丝阳光不经意地落在眉梢。每个人都可以透过这部电影看到自己内心的焦虑和对亲情的漠视，而那种丢失的深沉与悲痛，其实是...

                        ?(展开)",雨后彩虹,推荐,10
53,亲爱的,"“他大舅他二舅都是他舅，高桌子矮板凳，都是木头。”  《亲爱的》的高明之处，在于一气呵成地让人看完整个故事丝毫不觉拖沓，也在于看过之后种种片段深深印入脑海，在于那些声音、那些表情挥之不去，就如同这句陕西方言的小童谣，在电影中出现了三次，呼应得恰如其分，让我看...

                        ?(展开)",臭兰人,推荐,16
54,亲爱的,"亲爱的第一支预告，大概看哭了不少观众，但看过电影后，却会发现，那不仅仅是一部苦情催泪片。有些悲，不一定让人落泪，但那种沉重会直戳心灵；有些希望，不一定让人开怀大笑，但总会有一丝阳光不经意地落在眉梢。《亲爱的》就是这样一部电影。就像黄渤说的，“这个电影有一只...

                        ?(展开)",梦舞鱼,还行,16
55,亲爱的,"田文军（黄渤 饰）和鲁晓娟（郝蕾 饰）曾是一对恩爱的夫妻，然而，两人之间的感情却被时间和争吵消耗殆尽，最终，他们选择了离婚。如今，联系着两人的唯一枢纽，就是可爱的儿子田鹏。然而，某一天，这唯一的纽带也断裂了，田鹏于一次外出玩耍时无故失踪，绝望和崩溃之中，田文...

                        ?(展开)",青年人电影协会,力荐,12
56,亲爱的,"放下电影后，记得很深刻的是：当张译宣布又要有一个孩子的那个时刻，众人的态度。因为放弃寻找、抛弃孩子，他就该被责怪？那种取舍后的欠疚，也将陪他一辈子。 亲爱的孩子，对不起。  电影另外提出一个社会问题：当孩子已经认可了乡下的赵薇为妈妈，以及妹妹以后，再让孩子回到...

                        ?(展开)",无意乱转,推荐,15
57,亲爱的,"编剧匠心独到，同样是根据真实故事改变，比起上一部《中国合伙人》进步太多。 表面上，电影讲了一个亲情和法则规章的故事，这两个是传统戏剧冲突的老题材。而精明的地方，其实埋了一个坚持和换位思考的问题，而这后两者却是关于人性的思考。 先说坚持，影片一开始就不断在时间...

                        ?(展开)",谭昕swag,推荐,10
58,亲爱的,"这篇影评可能有剧透

                        电影《亲爱的》在主题中表达的对于拐卖孩子寻找孩子这一主题思想引发了我们深刻的思考。影片前半部分一直在讲述在田鹏被拐卖之后田文军一直不放弃寻找田鹏的下落，甚至在河北被骗后也依然不放弃。电影里的田文军是幸运的，他的被拐的孩子田鹏最终被找到，给丢失孩子的家庭一丝...

                        ?(展开)",柚子茶,还行,11
59,亲爱的,"受难一词，意指承受苦难。在基督徒的眼中，它还有着特别的意义；而对于天下间千千万万的普通大众来说，受难的同时也就意味着经历痛苦的过程，而小孩走失，对于一个家庭来说无疑就如同是耶稣受难一般。而近些年拐卖孩童的案件也更加是层出不穷，大有愈发猖獗之势，于是乎，正当...

                        ?(展开)",工藤新一,推荐,13
