,影片名,评论内容,评论人,推荐星数,有用数
42,三傻大闹宝莱坞,"

                        印度一个富人家有个小佣人从小爱读书，这个富人就让这个小佣人用自己儿子的名字“兰彻”去读书，富人出钱，条件是冒名顶替拿到毕业证书后，小佣人就得消失。 兰彻去大学报到的第一天就做了个简易的导电装置，捉弄学长，让大家瞠目结舌，也显出了他的与众不同。兰彻始终灵活学习...

                        ",樱桃咻咻咻,推荐,24
43,三傻大闹宝莱坞,"对于一些事情我们不过是道听途说，而对于另一些事情我们也不过一知半解。我们听说印度有美丽的泰姬陵，乌秧乌秧的人海，从不准时的火车，很多牛。人都是懒散懈怠的人，然而超级会写程序和造军火，因而是我们伟大祖国的，自然进一步也是我们每个人的，巨大威胁。至于那个地方的...

                        ",姗,推荐,36
44,三傻大闹宝莱坞,"“人心其实很脆弱，你得学会哄着它。All. is. well”虽然刚开始接受不了印度片，但看下去真的处处是惊喜，满满的感动，男主小时候好可爱啊        一部让人轻松喜悦幸福感爆棚的宝莱坞代表剧，一部关于坚持理想和珍惜友谊的青春励志剧。坚持自己喜欢的事，并努力做下去，成功就...

                        ",小慢,力荐,20
45,三傻大闹宝莱坞,"片中主要人物是兰彻、法涵、莱俱，三个男孩是印度一所皇家工程学院的学生，他们从众多的考生中脱颖而出考上了这所著名的工科院校，每个人身上都承载了家庭太多的期望。兰彻是花匠的儿子，从小聪明好学，善良调皮，他代替小主人来那里上大学，任务是四年以后为主人拿回一张光宗...

                        ",浮生物语,推荐,30
46,三傻大闹宝莱坞,"

                        《三傻大闹宝莱坞》这印度电影的中文片名，没看过的还以为就是部印度歌舞闹腾片。但看过的人就知道这片绝对是一部优秀的电影。         这片前半部分爆笑，后半部分又感人至深、催人泪下，再加上宝莱坞的歌舞场景，它继承了印度电影特有的歌舞片类型元素，却与电影中流畅轻松的...

                        ",如鱼得水,力荐,19
47,三傻大闹宝莱坞,"印度电影近几年做得都不错，看了几部那个什么汗的电影，比如比较有名的三个大傻大闹宝来屋，还有外星人醉汗pk地球神，未知死亡，地球上的星星，最后一部推荐所有已当父亲母亲的看。所有的电影基本都超过三小时，够长够爽，一点都不觉得拖沓冗余，中国如果还是这个制度百年后都...

                        ",泛黄丶,推荐,30
48,三傻大闹宝莱坞,"印度的电影总是充斥着他的特色，这部电影也是如此。当年看的时候更多的是喜欢他的搞笑情节，如今在看更多的是喜欢他的励志，他给我们这些年轻人在社会最底层奋斗的时候心底还能保存一缕阳光。这是一部很不错的电影，庆幸这些年没事还能再看几遍，希望以后这种好电影越来越多，...

                        ",墨里写繁花,力荐,17
49,三傻大闹宝莱坞,"看这部电影的起因是这样的：有那么一个悠闲的午后，我和老婆大人闲来无事决定看个电影轻松娱乐一下，并且决定要看一部喜剧让自己开心。于是乎，我们在豆瓣上看见了一部叫做“三傻大闹宝莱坞”的超高分电影。一部电影在拥有这么一个龌龊的名字的同时竟然可以有如此高分，我们决...

                        ",三观正,较差,117
50,三傻大闹宝莱坞,"《三傻大闹宝莱坞》很怪的片名，近三个小时的片长，有喜有泪，这部电影的经典之处个人认为在于融入了生活，升华到了人性，总能把那些触动人心的东西演绎的淋漓尽致。电影的很多情节也许涉及了印度的现实的社会问题，但似乎和我国的国情差不了多少，所以也别总是信口“阿三”。...

                        ",万人非你,推荐,34
51,三傻大闹宝莱坞,"曾经年幼的时候，还不知道什么是宝莱坞，直觉就是阿三搞出了什么非常low的好莱坞盗版…… 但是架不住某瓣高分，去看了。 简直惊艳！ 影片采用插叙的手法，讲述了三位主人公法罕、拉加与兰彻间的大学故事。兰彻是一个与众不同的大学生，公然顶撞院长，并质疑他的教学方法，用智...

                        ",翻的走开,力荐,23
52,三傻大闹宝莱坞,"1 我看电影不是为了受教育的，至少不要受这样直白的教育，特别是如果这些大道理都是我曾经用来教育别人的。 2 中心思想和故事都平淡无奇，讲故事的方式比较出彩。如果你们别动不动就唱啊跳啊还哭啊的就更好了。还有就是不要老让我能猜到下一步的台词和情节。 3 给这个电影打五...

                        ",天线（原烟囱）,还行,63
53,三傻大闹宝莱坞,"看过的最好的印度电影！无论是故事情节，还是画面配乐，都有典型的印度电影的风格，达到了很高的水准。电影表达出了诸多的人生道理，关于教育的真正意义、朋友之间珍贵的友谊、一步一步地成长、对生活的思考，无疑是最励志和富有温情的。这些在日常生活中的点滴让人不禁在欢笑...

                        ",泡芙味的草莓,力荐,26
54,三傻大闹宝莱坞,"“人心其实很脆弱，你得学会哄着它。All. is. well” 《三傻大闹宝莱坞》有着印度电影一贯的热歌热舞，但这次并未让人有感突兀，荒诞不乏幽默的喜剧，一个满若朝阳的励志包装又深谙着诸多生活哲理，忍俊的同时给人以激励，三傻的故事实则是一场坚韧乐观的处事心态——All is we...

                        ",长安,力荐,19
55,三傻大闹宝莱坞,"

                        第一次看这部片子的时候我是高三，现在我大四，结束了论文答辩，忆起过去，又回看了这部片子，和高三时候看的心境完全不同。 记得高三的时候，我们的班主任是带有点理想主义和浪漫主义的男人，在高考阴影笼罩下的那年，他给我们放了这部片子，我们一边笑着一边骂着应试教育的愚...

                        ",流浪到布里斯班,推荐,38
56,三傻大闹宝莱坞,"这个电影煽情的力量确实是很强大的，但内牛满面之余却总有一些别扭的地方：  那个来自非洲的同学擅长并且喜欢以死记硬背的方式学习，擅长并喜欢沿着主流社会设定的方式过一生，这完全是他的自由。但我们与众不同的男主角，却非要一再对他进行捉弄。在学校捉弄还不够，还要十年...

                        ",纳兰雪野,很差,64
57,三傻大闹宝莱坞,"第一刀：砍去民主，种下强权的种子 第二刀：砍去爱心，种下自私的种子 第三刀：砍去诚实，种下说谎的种子 第四刀：砍去冒险，种下平庸的种子 第五刀：砍去守纪，种下违法的种子 第六刀：砍去善良，种下恶行的种子 第七刀：砍去自然，种下破坏的种子 第八刀：砍去创新，种下机械...

                        ",Arthur,力荐,49
58,三傻大闹宝莱坞,"电影《三傻大闹宝莱坞》是一部良心的印度电影。电影保有了印度电影的特有风格。整个影片充满了印度式的舞蹈和音乐。是一部给观众带来一场视听盛宴的电影。电影讲述了三名身世迥异学生来到了印度最好的理工大学。他们坏处着梦想来到了这里。但是现实中的大学并不是像他们想象的...

                        ",黑洞啊,推荐,18
